date,revenue,campaign,source,click_count
2023-05-25 22:00:00,12.0,19113255320,Clicks.net,6.0
2023-05-25 22:00:00,4.0,20187299899,Clicks.net,2.0
2023-05-25 22:00:00,94.3,54001,Lead Current,0.0
2023-05-25 22:00:00,28.0,54006,Lead Current,0.0
2023-05-25 22:00:00,14.74,54101,Lead Current,0.0
2023-05-25 22:00:00,84.0,54102,Lead Current,0.0
2023-05-25 22:00:00,28.0,54773,Lead Current,0.0
2023-05-25 22:00:00,78.0,54901,Lead Current,0.0
2023-05-25 22:00:00,22.0,55011,Lead Current,0.0
2023-05-25 22:00:00,12.26,557001,Lead Current,0.0
2023-05-25 22:00:00,29.14,557002,Lead Current,0.0
2023-05-25 22:00:00,225.45,search,Lead Current,0.0
2023-05-25 22:00:00,4.0,17636347892.0,My Ad Optimizer,2.0
2023-05-25 23:00:00,10.0,17636347892,Clicks.net,5.0
2023-05-25 23:00:00,2.0,18463616520,Clicks.net,1.0
2023-05-25 23:00:00,20.0,20187299899,Clicks.net,10.0
2023-05-25 23:00:00,28.0,54006,Lead Current,0.0
2023-05-25 23:00:00,235.72,54102,Lead Current,0.0
2023-05-25 23:00:00,24.6,54772,Lead Current,0.0
2023-05-25 23:00:00,28.0,54901,Lead Current,0.0
2023-05-25 23:00:00,56.0,55011,Lead Current,0.0
2023-05-25 23:00:00,140.26,search,Lead Current,0.0
2023-05-25 23:00:00,6.0,18463616520.0,My Ad Optimizer,3.0
2023-05-26 00:00:00,24.0,Unknown,Education Dynamics,0.0
2023-05-26 00:00:00,2.0,17636347892,Clicks.net,1.0
2023-05-26 00:00:00,8.0,20187299899,Clicks.net,4.0
2023-05-26 00:00:00,189.53,search,Lead Current,0.0
2023-05-26 01:00:00,10.0,17636347892,Clicks.net,5.0
2023-05-26 01:00:00,50.0,search,Lead Current,0.0
2023-05-26 02:00:00,2.0,17636347892,Clicks.net,1.0
2023-05-26 02:00:00,4.0,20187299899,Clicks.net,2.0
2023-05-26 02:00:00,141.66,search,Lead Current,0.0
2023-05-26 03:00:00,2.0,20187299899,Clicks.net,1.0
2023-05-26 03:00:00,32.67,search,Lead Current,0.0
2023-05-26 04:00:00,27.0,Unknown,Education Dynamics,0.0
2023-05-26 04:00:00,6.0,17636347892,Clicks.net,3.0
2023-05-26 04:00:00,16.0,20187299899,Clicks.net,8.0
2023-05-26 04:00:00,20.62,search,Lead Current,0.0
2023-05-26 04:00:00,6.0,20187299899.0,My Ad Optimizer,3.0
2023-05-26 05:00:00,4.0,17636347892,Clicks.net,2.0
2023-05-26 05:00:00,19.39,directnav,Lead Current,0.0
2023-05-26 05:00:00,30.0,search,Lead Current,0.0
2023-05-26 06:00:00,2.0,17636347892,Clicks.net,1.0
2023-05-26 06:00:00,110.74,search,Lead Current,0.0
2023-05-26 07:00:00,110.74,search,Lead Current,0.0
2023-05-26 08:00:00,84.0,Unknown,Education Dynamics,0.0
2023-05-26 08:00:00,10.0,Unknown,Clicks.net,5.0
2023-05-26 08:00:00,10.0,17636347892,Clicks.net,5.0
2023-05-26 08:00:00,2.0,20187299899,Clicks.net,1.0
2023-05-26 08:00:00,147.25,search,Lead Current,0.0
2023-05-26 08:00:00,2.0,17636347892.0,My Ad Optimizer,1.0
2023-05-26 09:00:00,84.0,Unknown,Education Dynamics,0.0
2023-05-26 09:00:00,4.0,Unknown,Clicks.net,2.0
2023-05-26 09:00:00,10.0,17636347892,Clicks.net,5.0
2023-05-26 09:00:00,127.79,search,Lead Current,0.0
2023-05-26 09:00:00,6.0,Unknown,My Ad Optimizer,3.0
2023-05-26 10:00:00,65.0,Unknown,Education Dynamics,0.0
2023-05-26 10:00:00,2.0,17636347892,Clicks.net,1.0
2023-05-26 10:00:00,4.0,20058834687,Clicks.net,2.0
2023-05-26 11:00:00,78.0,Unknown,Education Dynamics,0.0
2023-05-26 11:00:00,4.0,Unknown,Clicks.net,2.0
2023-05-26 11:00:00,14.0,17636347892,Clicks.net,7.0
2023-05-26 11:00:00,2.0,18463616520,Clicks.net,1.0
2023-05-26 11:00:00,4.0,20187299899,Clicks.net,2.0
2023-05-26 11:00:00,6.89,Email,Lead Current,0.0
2023-05-26 11:00:00,54.45,social,Lead Current,0.0
2023-05-26 11:00:00,6.0,17636347892.0,My Ad Optimizer,3.0
2023-05-26 12:00:00,78.0,Unknown,Education Dynamics,0.0
2023-05-26 12:00:00,6.0,17636347892,Clicks.net,3.0
2023-05-26 12:00:00,4.0,20187299899,Clicks.net,2.0
2023-05-26 12:00:00,44.0,Unknown,Lead Current,0.0
2023-05-26 12:00:00,28.0,54662,Lead Current,0.0
2023-05-26 12:00:00,28.0,54902,Lead Current,0.0
2023-05-26 12:00:00,86.16,55011,Lead Current,0.0
2023-05-26 12:00:00,22.75,557002,Lead Current,0.0
2023-05-26 12:00:00,99.48,search,Lead Current,0.0
2023-05-26 13:00:00,50.0,Unknown,Education Dynamics,0.0
2023-05-26 13:00:00,10.0,17636347892,Clicks.net,5.0
2023-05-26 13:00:00,88.0,Unknown,Lead Current,0.0
2023-05-26 13:00:00,89.0,21753,Lead Current,0.0
2023-05-26 13:00:00,23.0,24180,Lead Current,0.0
2023-05-26 13:00:00,125.33,54001,Lead Current,0.0
2023-05-26 13:00:00,11.98,54006,Lead Current,0.0
2023-05-26 13:00:00,110.0,54101,Lead Current,0.0
2023-05-26 13:00:00,178.22,54102,Lead Current,0.0
2023-05-26 13:00:00,110.0,54103,Lead Current,0.0
2023-05-26 13:00:00,21.0,54663,Lead Current,0.0
2023-05-26 13:00:00,30.88,54773,Lead Current,0.0
2023-05-26 13:00:00,132.0,54901,Lead Current,0.0
2023-05-26 13:00:00,90.02,54902,Lead Current,0.0
2023-05-26 13:00:00,262.83,55011,Lead Current,0.0
2023-05-26 13:00:00,23.0,557002,Lead Current,0.0
2023-05-26 13:00:00,66.0,83531,Lead Current,0.0
2023-05-26 13:00:00,33.0,CMG-CC-LNSA-T1,Lead Current,0.0
2023-05-26 13:00:00,99.0,DegreeSearch,Lead Current,0.0
2023-05-26 13:00:00,40.0,EducationBridge,Lead Current,0.0
2023-05-26 13:00:00,297.59,search,Lead Current,0.0
2023-05-26 14:00:00,52.0,Unknown,Education Dynamics,0.0
2023-05-26 14:00:00,18.0,17636347892,Clicks.net,9.0
2023-05-26 14:00:00,8.0,20187299899,Clicks.net,4.0
2023-05-26 14:00:00,66.0,14504,Lead Current,0.0
2023-05-26 14:00:00,110.0,54001,Lead Current,0.0
2023-05-26 14:00:00,84.77,54006,Lead Current,0.0
2023-05-26 14:00:00,14.5,54101,Lead Current,0.0
2023-05-26 14:00:00,57.14,54101B,Lead Current,0.0
2023-05-26 14:00:00,82.0,54102B,Lead Current,0.0
2023-05-26 14:00:00,81.49,54103B,Lead Current,0.0
2023-05-26 14:00:00,66.0,54402,Lead Current,0.0
2023-05-26 14:00:00,64.63,54661,Lead Current,0.0
2023-05-26 14:00:00,52.44,54771,Lead Current,0.0
2023-05-26 14:00:00,80.5,54773,Lead Current,0.0
2023-05-26 14:00:00,49.75,54773B,Lead Current,0.0
2023-05-26 14:00:00,82.73,54902,Lead Current,0.0
2023-05-26 14:00:00,49.05,54902B,Lead Current,0.0
2023-05-26 14:00:00,105.75,55011,Lead Current,0.0
2023-05-26 14:00:00,40.77,83531,Lead Current,0.0
2023-05-26 14:00:00,164.0,83532B,Lead Current,0.0
2023-05-26 14:00:00,40.0,DegreeSearch,Lead Current,0.0
2023-05-26 14:00:00,307.62,search,Lead Current,0.0
2023-05-26 14:00:00,28.0,social,Lead Current,0.0
2023-05-26 15:00:00,2.0,Unknown,Clicks.net,1.0
2023-05-26 15:00:00,4.0,18463616520,Clicks.net,2.0
2023-05-26 15:00:00,6.0,search_mbL_highintent||mbLhighintent_healthcare||b,Clicks.net,3.0
2023-05-26 15:00:00,32.0,Unknown,Lead Current,0.0
2023-05-26 15:00:00,62.0,21753,Lead Current,0.0
2023-05-26 15:00:00,28.0,21753B,Lead Current,0.0
2023-05-26 15:00:00,54.2,24180,Lead Current,0.0
2023-05-26 15:00:00,47.0,24181,Lead Current,0.0
2023-05-26 15:00:00,66.0,54001,Lead Current,0.0
2023-05-26 15:00:00,148.0,54006,Lead Current,0.0
2023-05-26 15:00:00,82.0,54101B,Lead Current,0.0
2023-05-26 15:00:00,115.83,54102B,Lead Current,0.0
2023-05-26 15:00:00,19.0,54103,Lead Current,0.0
2023-05-26 15:00:00,66.0,54401,Lead Current,0.0
2023-05-26 15:00:00,19.33,54402B,Lead Current,0.0
2023-05-26 15:00:00,66.0,54403,Lead Current,0.0
2023-05-26 15:00:00,143.07,54661,Lead Current,0.0
2023-05-26 15:00:00,108.71,54773,Lead Current,0.0
2023-05-26 15:00:00,28.0,54901,Lead Current,0.0
2023-05-26 15:00:00,30.8,54902B,Lead Current,0.0
2023-05-26 15:00:00,173.45,55011,Lead Current,0.0
2023-05-26 15:00:00,150.43,557002,Lead Current,0.0
2023-05-26 15:00:00,16.36,83531B,Lead Current,0.0
2023-05-26 15:00:00,33.0,CMG-CC-JBC-RT,Lead Current,0.0
2023-05-26 15:00:00,30.0,directnav,Lead Current,0.0
2023-05-26 15:00:00,323.2,search,Lead Current,0.0
2023-05-26 15:00:00,2.0,18463616520.0,My Ad Optimizer,1.0
2023-05-26 16:00:00,39.0,Unknown,Education Dynamics,0.0
2023-05-26 16:00:00,4.0,17636347892,Clicks.net,2.0
2023-05-26 16:00:00,2.0,18463616520,Clicks.net,1.0
2023-05-26 16:00:00,2.0,20187299899,Clicks.net,1.0
2023-05-26 16:00:00,149.6,54102,Lead Current,0.0
2023-05-26 16:00:00,66.0,54103,Lead Current,0.0
2023-05-26 16:00:00,44.66,54771,Lead Current,0.0
2023-05-26 16:00:00,142.62,54773,Lead Current,0.0
2023-05-26 16:00:00,107.25,54901,Lead Current,0.0
2023-05-26 16:00:00,54.2,54901B,Lead Current,0.0
2023-05-26 16:00:00,55.77,54902,Lead Current,0.0
2023-05-26 16:00:00,158.74,55011,Lead Current,0.0
2023-05-26 16:00:00,68.0,DegreeSearch,Lead Current,0.0
2023-05-26 16:00:00,243.47,search,Lead Current,0.0
2023-05-26 17:00:00,26.0,Unknown,Education Dynamics,0.0
2023-05-26 17:00:00,2.0,Unknown,Clicks.net,1.0
2023-05-26 17:00:00,4.0,17636347892,Clicks.net,2.0
2023-05-26 17:00:00,8.0,20187299899,Clicks.net,4.0
2023-05-26 17:00:00,68.0,54006,Lead Current,0.0
2023-05-26 17:00:00,54.2,54006B,Lead Current,0.0
2023-05-26 17:00:00,90.64,54102,Lead Current,0.0
2023-05-26 17:00:00,51.97,54102B,Lead Current,0.0
2023-05-26 17:00:00,65.0,54401,Lead Current,0.0
2023-05-26 17:00:00,70.15,54402B,Lead Current,0.0
2023-05-26 17:00:00,248.85,54661,Lead Current,0.0
2023-05-26 17:00:00,29.14,54772,Lead Current,0.0
2023-05-26 17:00:00,63.6,54801,Lead Current,0.0
2023-05-26 17:00:00,141.0,54902,Lead Current,0.0
2023-05-26 17:00:00,47.0,55011,Lead Current,0.0
2023-05-26 17:00:00,122.14,557001,Lead Current,0.0
2023-05-26 17:00:00,65.0,83531B,Lead Current,0.0
2023-05-26 17:00:00,22.94,83532B,Lead Current,0.0
2023-05-26 17:00:00,161.65,search,Lead Current,0.0
2023-05-26 17:00:00,2.0,20187299899.0,My Ad Optimizer,1.0
2023-05-26 18:00:00,39.0,Unknown,Education Dynamics,0.0
2023-05-26 18:00:00,8.0,17636347892,Clicks.net,4.0
2023-05-26 18:00:00,10.0,20187299899,Clicks.net,5.0
2023-05-26 18:00:00,84.0,Unknown,Lead Current,0.0
2023-05-26 18:00:00,65.0,21753B,Lead Current,0.0
2023-05-26 18:00:00,74.11,24179B,Lead Current,0.0
2023-05-26 18:00:00,100.0,54001,Lead Current,0.0
2023-05-26 18:00:00,122.0,54101,Lead Current,0.0
2023-05-26 18:00:00,19.33,54101B,Lead Current,0.0
2023-05-26 18:00:00,332.0,54102,Lead Current,0.0
2023-05-26 18:00:00,82.0,54102B,Lead Current,0.0
2023-05-26 18:00:00,100.0,54401,Lead Current,0.0
2023-05-26 18:00:00,286.65,54661,Lead Current,0.0
2023-05-26 18:00:00,100.0,54662,Lead Current,0.0
2023-05-26 18:00:00,28.0,54663,Lead Current,0.0
2023-05-26 18:00:00,100.0,54771B,Lead Current,0.0
2023-05-26 18:00:00,100.0,54773,Lead Current,0.0
2023-05-26 18:00:00,19.33,54773B,Lead Current,0.0
2023-05-26 18:00:00,197.0,55011,Lead Current,0.0
2023-05-26 18:00:00,100.0,557001,Lead Current,0.0
2023-05-26 18:00:00,100.0,83531,Lead Current,0.0
2023-05-26 18:00:00,33.0,DegreeSearch,Lead Current,0.0
2023-05-26 18:00:00,233.45,search,Lead Current,0.0
2023-05-26 19:00:00,26.0,Unknown,Education Dynamics,0.0
2023-05-26 19:00:00,2.0,17636347892,Clicks.net,1.0
2023-05-26 19:00:00,4.0,17688909278,Clicks.net,2.0
2023-05-26 19:00:00,66.0,Unknown,Lead Current,0.0
2023-05-26 19:00:00,22.67,24180,Lead Current,0.0
2023-05-26 19:00:00,66.0,54001,Lead Current,0.0
2023-05-26 19:00:00,65.0,54006,Lead Current,0.0
2023-05-26 19:00:00,132.0,54101,Lead Current,0.0
2023-05-26 19:00:00,82.0,54102B,Lead Current,0.0
2023-05-26 19:00:00,143.4,54401,Lead Current,0.0
2023-05-26 19:00:00,196.0,54661,Lead Current,0.0
2023-05-26 19:00:00,16.04,54662B,Lead Current,0.0
2023-05-26 19:00:00,66.0,54773,Lead Current,0.0
2023-05-26 19:00:00,116.0,54901,Lead Current,0.0
2023-05-26 19:00:00,100.0,54901B,Lead Current,0.0
2023-05-26 19:00:00,88.0,54902,Lead Current,0.0
2023-05-26 19:00:00,37.37,54902B,Lead Current,0.0
2023-05-26 19:00:00,26.25,55011,Lead Current,0.0
2023-05-26 19:00:00,30.6,557002,Lead Current,0.0
2023-05-26 19:00:00,147.0,83531B,Lead Current,0.0
2023-05-26 19:00:00,40.0,CMG-CC-BRT-A,Lead Current,0.0
2023-05-26 19:00:00,40.0,EducationBridge,Lead Current,0.0
2023-05-26 19:00:00,74.1,search,Lead Current,0.0
2023-05-26 19:00:00,61.87,social,Lead Current,0.0
2023-05-26 20:00:00,39.0,Unknown,Education Dynamics,0.0
2023-05-26 20:00:00,6.0,17636347892,Clicks.net,3.0
2023-05-26 20:00:00,8.0,18463616520,Clicks.net,4.0
2023-05-26 20:00:00,12.0,20187299899,Clicks.net,6.0
2023-05-26 20:00:00,88.0,Unknown,Lead Current,0.0
2023-05-26 20:00:00,17.72,21753B,Lead Current,0.0
2023-05-26 20:00:00,34.0,24180,Lead Current,0.0
2023-05-26 20:00:00,74.33,54001,Lead Current,0.0
2023-05-26 20:00:00,71.82,54401,Lead Current,0.0
2023-05-26 20:00:00,63.48,54661,Lead Current,0.0
2023-05-26 20:00:00,56.15,54661B,Lead Current,0.0
2023-05-26 20:00:00,119.0,54901,Lead Current,0.0
2023-05-26 20:00:00,28.0,54902,Lead Current,0.0
2023-05-26 20:00:00,171.54,55011,Lead Current,0.0
2023-05-26 20:00:00,22.0,83531B,Lead Current,0.0
2023-05-26 20:00:00,35.0,DegreeSearch,Lead Current,0.0
2023-05-26 20:00:00,103.87,search,Lead Current,0.0
2023-05-26 20:00:00,2.0,20187299899.0,My Ad Optimizer,1.0
2023-05-26 21:00:00,13.0,Unknown,Education Dynamics,0.0
2023-05-26 21:00:00,6.0,17636347892,Clicks.net,3.0
2023-05-26 21:00:00,2.0,18463616520,Clicks.net,1.0
2023-05-26 21:00:00,4.0,20187299899,Clicks.net,2.0
2023-05-26 21:00:00,44.0,Unknown,Lead Current,0.0
2023-05-26 21:00:00,41.8,21753,Lead Current,0.0
2023-05-26 21:00:00,28.0,54006,Lead Current,0.0
2023-05-26 21:00:00,28.0,54401,Lead Current,0.0
2023-05-26 21:00:00,40.58,54661,Lead Current,0.0
2023-05-26 21:00:00,157.63,54662,Lead Current,0.0
2023-05-26 21:00:00,84.25,54901,Lead Current,0.0
2023-05-26 21:00:00,56.15,55011,Lead Current,0.0
2023-05-26 21:00:00,56.0,557002,Lead Current,0.0
2023-05-26 21:00:00,35.0,83531B,Lead Current,0.0
2023-05-26 21:00:00,32.0,DegreeSearch,Lead Current,0.0
2023-05-26 21:00:00,97.5,search,Lead Current,0.0
2023-05-26 21:00:00,2.0,18463616520.0,My Ad Optimizer,1.0
2023-05-26 22:00:00,18.0,Unknown,Education Dynamics,0.0
2023-05-26 22:00:00,2.0,17636347892,Clicks.net,1.0
2023-05-26 22:00:00,2.0,18796324068,Clicks.net,1.0
2023-05-26 22:00:00,6.0,20058834687,Clicks.net,3.0
2023-05-26 22:00:00,10.0,20187299899,Clicks.net,5.0
2023-05-26 22:00:00,22.0,Unknown,Lead Current,0.0
2023-05-26 22:00:00,54.0,54001,Lead Current,0.0
2023-05-26 22:00:00,28.0,54403,Lead Current,0.0
2023-05-26 22:00:00,145.21,54662,Lead Current,0.0
2023-05-26 22:00:00,46.0,54901,Lead Current,0.0
2023-05-26 22:00:00,28.0,54902,Lead Current,0.0
2023-05-26 22:00:00,52.0,55011,Lead Current,0.0
2023-05-26 22:00:00,28.0,557002,Lead Current,0.0
2023-05-26 22:00:00,22.0,83531,Lead Current,0.0
2023-05-26 22:00:00,70.99,search,Lead Current,0.0
2023-05-26 23:00:00,2.0,20058834687,Clicks.net,1.0
2023-05-26 23:00:00,22.0,20187299899,Clicks.net,11.0
2023-05-26 23:00:00,28.0,24181,Lead Current,0.0
2023-05-26 23:00:00,22.75,54101,Lead Current,0.0
2023-05-26 23:00:00,46.49,54662,Lead Current,0.0
2023-05-26 23:00:00,28.0,54772,Lead Current,0.0
2023-05-26 23:00:00,19.36,55011,Lead Current,0.0
2023-05-26 23:00:00,23.34,search,Lead Current,0.0
2023-05-27 00:00:00,2.0,18463616520,Clicks.net,1.0
2023-05-27 00:00:00,112.64,search,Lead Current,0.0
2023-05-27 01:00:00,14.99,search,Lead Current,0.0
2023-05-27 03:00:00,27.33,search,Lead Current,0.0
2023-05-27 04:00:00,0.0,Unknown,Education Dynamics,0.0
2023-05-27 04:00:00,8.0,20187299899,Clicks.net,4.0
2023-05-27 04:00:00,91.06,search,Lead Current,0.0
2023-05-27 04:00:00,2.0,17636347892.0,My Ad Optimizer,1.0
2023-05-27 05:00:00,29.0,Unknown,Education Dynamics,0.0
2023-05-27 05:00:00,8.0,Unknown,Clicks.net,4.0
2023-05-27 05:00:00,8.0,17636347892,Clicks.net,4.0
2023-05-27 05:00:00,6.0,Unknown,My Ad Optimizer,3.0
2023-05-27 06:00:00,4.0,20058834687,Clicks.net,2.0
2023-05-27 06:00:00,4.0,20187299899,Clicks.net,2.0
2023-05-27 06:00:00,81.91,Email,Lead Current,0.0
2023-05-27 07:00:00,4.0,17636347892,Clicks.net,2.0
2023-05-27 07:00:00,4.0,18463616520,Clicks.net,2.0
2023-05-27 07:00:00,6.0,20187299899,Clicks.net,3.0
2023-05-27 07:00:00,2.0,17636347892.0,My Ad Optimizer,1.0
2023-05-27 08:00:00,39.0,Unknown,Education Dynamics,0.0
2023-05-27 08:00:00,33.52,search,Lead Current,0.0
2023-05-27 08:00:00,2.0,20187299899.0,My Ad Optimizer,1.0
2023-05-27 09:00:00,13.0,Unknown,Education Dynamics,0.0
2023-05-27 09:00:00,4.0,18463616520,Clicks.net,2.0
2023-05-27 09:00:00,2.0,20187299899,Clicks.net,1.0
2023-05-27 09:00:00,172.69,search,Lead Current,0.0
2023-05-27 09:00:00,119.52,social,Lead Current,0.0
2023-05-27 10:00:00,26.0,Unknown,Education Dynamics,0.0
2023-05-27 10:00:00,4.0,Unknown,Clicks.net,2.0
2023-05-27 10:00:00,4.0,17636347892,Clicks.net,2.0
2023-05-27 10:00:00,4.0,18463616520,Clicks.net,2.0
2023-05-27 10:00:00,4.0,18796324068,Clicks.net,2.0
2023-05-27 10:00:00,56.0,search,Lead Current,0.0
2023-05-27 11:00:00,13.0,Unknown,Education Dynamics,0.0
2023-05-27 11:00:00,4.0,18463616520,Clicks.net,2.0
2023-05-27 11:00:00,2.0,20187299899,Clicks.net,1.0
2023-05-27 12:00:00,4.0,Unknown,Clicks.net,2.0
2023-05-27 12:00:00,4.0,17636347892,Clicks.net,2.0
2023-05-27 12:00:00,2.0,20187299899,Clicks.net,1.0
2023-05-27 12:00:00,19.33,54662,Lead Current,0.0
2023-05-27 12:00:00,28.0,54902,Lead Current,0.0
2023-05-27 12:00:00,95.63,search,Lead Current,0.0
2023-05-27 12:00:00,45.0,social,Lead Current,0.0
2023-05-27 13:00:00,13.0,Unknown,Education Dynamics,0.0
2023-05-27 13:00:00,20.0,Unknown,Clicks.net,10.0
2023-05-27 13:00:00,2.0,17636347892,Clicks.net,1.0
2023-05-27 13:00:00,10.0,18796324068,Clicks.net,5.0
2023-05-27 13:00:00,12.0,20187299899,Clicks.net,6.0
2023-05-27 13:00:00,148.83,54103,Lead Current,0.0
2023-05-27 13:00:00,99.66,54662,Lead Current,0.0
2023-05-27 13:00:00,78.0,54901,Lead Current,0.0
2023-05-27 13:00:00,28.0,55011,Lead Current,0.0
2023-05-27 13:00:00,14.92,Email,Lead Current,0.0
2023-05-27 13:00:00,31.65,search,Lead Current,0.0
2023-05-27 14:00:00,4.0,18463616520,Clicks.net,2.0
2023-05-27 14:00:00,61.24,54103,Lead Current,0.0
2023-05-27 14:00:00,19.33,54403,Lead Current,0.0
2023-05-27 14:00:00,19.33,54773,Lead Current,0.0
2023-05-27 14:00:00,88.33,55011,Lead Current,0.0
2023-05-27 14:00:00,48.0,557001,Lead Current,0.0
2023-05-27 14:00:00,17.86,557002,Lead Current,0.0
2023-05-27 14:00:00,21.0,83531,Lead Current,0.0
2023-05-27 14:00:00,73.07,search,Lead Current,0.0
2023-05-27 15:00:00,10.0,20187299899,Clicks.net,5.0
2023-05-27 15:00:00,49.0,54103,Lead Current,0.0
2023-05-27 15:00:00,56.0,54403,Lead Current,0.0
2023-05-27 15:00:00,22.0,54662,Lead Current,0.0
2023-05-27 15:00:00,31.74,54663,Lead Current,0.0
2023-05-27 15:00:00,65.24,search,Lead Current,0.0
2023-05-27 15:00:00,34.0,social,Lead Current,0.0
2023-05-27 15:00:00,2.0,20187299899.0,My Ad Optimizer,1.0
2023-05-27 16:00:00,13.0,Unknown,Education Dynamics,0.0
2023-05-27 16:00:00,6.0,17636347892,Clicks.net,3.0
2023-05-27 16:00:00,4.0,18463616520,Clicks.net,2.0
2023-05-27 16:00:00,6.0,19113255320,Clicks.net,3.0
2023-05-27 16:00:00,6.0,20187299899,Clicks.net,3.0
2023-05-27 16:00:00,14.5,54662,Lead Current,0.0
2023-05-27 16:00:00,39.97,54901,Lead Current,0.0
2023-05-27 16:00:00,74.32,54902,Lead Current,0.0
2023-05-27 16:00:00,28.0,54902B,Lead Current,0.0
2023-05-27 16:00:00,37.65,55011,Lead Current,0.0
2023-05-27 16:00:00,15.38,83531,Lead Current,0.0
2023-05-27 16:00:00,99.65,search,Lead Current,0.0
2023-05-27 16:00:00,68.21,social,Lead Current,0.0
2023-05-27 16:00:00,4.0,20187299899.0,My Ad Optimizer,2.0
2023-05-27 17:00:00,27.0,Unknown,Education Dynamics,0.0
2023-05-27 17:00:00,8.0,20187299899,Clicks.net,4.0
2023-05-27 17:00:00,39.0,10521,Lead Current,0.0
2023-05-27 17:00:00,28.0,54001,Lead Current,0.0
2023-05-27 17:00:00,28.0,54103,Lead Current,0.0
2023-05-27 17:00:00,42.15,54663,Lead Current,0.0
2023-05-27 17:00:00,28.0,54772,Lead Current,0.0
2023-05-27 17:00:00,40.0,54901,Lead Current,0.0
2023-05-27 17:00:00,64.29,Email,Lead Current,0.0
2023-05-27 17:00:00,264.57,search,Lead Current,0.0
2023-05-27 18:00:00,75.0,Unknown,Education Dynamics,0.0
2023-05-27 18:00:00,4.0,17636347892,Clicks.net,2.0
2023-05-27 18:00:00,6.0,20187299899,Clicks.net,3.0
2023-05-27 18:00:00,93.15,54103,Lead Current,0.0
2023-05-27 18:00:00,28.0,54663,Lead Current,0.0
2023-05-27 18:00:00,52.0,54772,Lead Current,0.0
2023-05-27 18:00:00,28.0,54902,Lead Current,0.0
2023-05-27 18:00:00,42.15,55011,Lead Current,0.0
2023-05-27 18:00:00,14.99,search,Lead Current,0.0
2023-05-27 18:00:00,108.57,social,Lead Current,0.0
2023-05-27 19:00:00,39.0,Unknown,Education Dynamics,0.0
2023-05-27 19:00:00,2.0,19113255320,Clicks.net,1.0
2023-05-27 19:00:00,4.0,20058834687,Clicks.net,2.0
2023-05-27 19:00:00,2.0,20187299899,Clicks.net,1.0
2023-05-27 19:00:00,28.0,54103,Lead Current,0.0
2023-05-27 19:00:00,66.81,54663,Lead Current,0.0
2023-05-27 19:00:00,28.0,54901,Lead Current,0.0
2023-05-27 19:00:00,28.0,54902,Lead Current,0.0
2023-05-27 19:00:00,77.4,55011,Lead Current,0.0
2023-05-27 19:00:00,57.26,Email,Lead Current,0.0
2023-05-27 19:00:00,135.98,search,Lead Current,0.0
2023-05-27 20:00:00,39.0,Unknown,Education Dynamics,0.0
2023-05-27 20:00:00,2.0,Unknown,Clicks.net,1.0
2023-05-27 20:00:00,8.0,18463616520,Clicks.net,4.0
2023-05-27 20:00:00,4.0,18796324068,Clicks.net,2.0
2023-05-27 20:00:00,2.0,19113255320,Clicks.net,1.0
2023-05-27 20:00:00,2.0,20058834687,Clicks.net,1.0
2023-05-27 20:00:00,6.0,20187299899,Clicks.net,3.0
2023-05-27 20:00:00,28.0,54001,Lead Current,0.0
2023-05-27 20:00:00,74.24,54103,Lead Current,0.0
2023-05-27 20:00:00,143.33,54663,Lead Current,0.0
2023-05-27 20:00:00,65.65,54771,Lead Current,0.0
2023-05-27 20:00:00,37.13,54902,Lead Current,0.0
2023-05-27 20:00:00,47.03,Email,Lead Current,0.0
2023-05-27 20:00:00,120.25,search,Lead Current,0.0
2023-05-27 20:00:00,2.0,18463616520.0,My Ad Optimizer,1.0
2023-05-27 21:00:00,99.0,Unknown,Education Dynamics,0.0
2023-05-27 21:00:00,4.0,17636347892,Clicks.net,2.0
2023-05-27 21:00:00,8.0,20187299899,Clicks.net,4.0
2023-05-27 21:00:00,47.33,54001,Lead Current,0.0
2023-05-27 21:00:00,28.0,54103,Lead Current,0.0
2023-05-27 21:00:00,80.99,55011,Lead Current,0.0
2023-05-27 21:00:00,131.87,search,Lead Current,0.0
2023-05-27 22:00:00,39.0,Unknown,Education Dynamics,0.0
2023-05-27 22:00:00,2.0,Unknown,Clicks.net,1.0
2023-05-27 22:00:00,4.0,17636347892,Clicks.net,2.0
2023-05-27 22:00:00,2.0,18796324068,Clicks.net,1.0
2023-05-27 22:00:00,10.0,20187299899,Clicks.net,5.0
2023-05-27 22:00:00,175.58,54103,Lead Current,0.0
2023-05-27 22:00:00,42.08,54662,Lead Current,0.0
2023-05-27 22:00:00,97.6,54901,Lead Current,0.0
2023-05-27 22:00:00,168.71,search,Lead Current,0.0
2023-05-27 23:00:00,26.0,Unknown,Education Dynamics,0.0
2023-05-27 23:00:00,8.0,Unknown,Clicks.net,4.0
2023-05-27 23:00:00,6.0,17636347892,Clicks.net,3.0
2023-05-27 23:00:00,4.0,18463616520,Clicks.net,2.0
2023-05-27 23:00:00,6.0,20187299899,Clicks.net,3.0
2023-05-27 23:00:00,19.33,54001,Lead Current,0.0
2023-05-27 23:00:00,53.0,54103,Lead Current,0.0
2023-05-27 23:00:00,154.09,54662,Lead Current,0.0
2023-05-27 23:00:00,121.25,54901,Lead Current,0.0
2023-05-27 23:00:00,38.33,55011,Lead Current,0.0
